PalmerSquareCapitalBdcInc_20200116_10-12GA_EX-10.6_11949289_EX-10.6_Trademark License Agreement,"during the term of this agreement, licensee shall use the licensed mark only to the extent permitted under this license, and except as provided above, neither licensee nor any affiliate, owner, director, officer, employee or agent thereof shall otherwise use the licensed mark or any derivative thereof in the territory without the prior express written consent of licensor in its sole and absolute discretion and shall not use the licensed mark for any purpose outside the territory.","before,interval,interval,cond_a,unless,unless"
DataCallTechnologies_20060918_SB-2A_EX-10.9_944510_EX-10.9_Content License Agreement,"7.3 either party may cancel this agreement already prior to the date of its fulfillment, if it becomes evident that the other party will commit a breach of contract entitling to cancellation of this agreement.","before,cond_a"
ACCELERATEDTECHNOLOGIESHOLDINGCORP_04_24_2003-EX-10.13-JOINT VENTURE AGREEMENT,"neither joint venturer shall be entitled to compensation for services rendered to the joint venture as such, but each joint venturer shall be reimbursed for all direct expenses, including travel, office, and all other out-of-pocket expenses incurred in the operation of the affairs of the joint venture and the promotion of its businesses.",interval
"NETGEAR,INC_04_21_2003-EX-10.16- AMENDMENT #2 TO THE DISTRIBUTION AGREEMENT","3. the terms and conditions of this amendment, shall amend and supersede any conflicting terms of the original agreement.",
GAINSCOINC_01_21_2010-EX-10.41-SPONSORSHIP AGREEMENT,"subject to the sponsor's first right to use the show car, it will also be made available to racing when such use does not interfere with the sponsor's use of the show car; (iv) allowing the sponsor the use of the likeness of the car, including all paint and graphics, for promotion and advertising of or by the sponsor, and racing shall be responsible for all necessary consents and permissions from any other sponsors to be sure the sponsor can use the likeness of the car as specified herein; (v) prohibiting the endorsement by racing and any members of racing, including the drivers, of any entities, products or services which are in direct competition or otherwise inconsistent with the sponsor or it products or services, unless such endorsement activity is approved in writing by racing and the sponsor; and (vi) allowing the sponsor to use the conference room and other areas of the racing shop and garage for meetings and similar events, provided that the sponsor gives prior notice of the need for such use, and such use does not interfere with operations of the racing shop and garage and is otherwise consistent with reasonable requirements imposed by racing to assure orderly operations and provide for adequate safety measures at all times.","before,before,interval,interval,cond_t,cond_a,cond_a,unless"
MorganStanleyDirectLendingFund_20191119_10-12GA_EX-10.5_11898508_EX-10.5_Trademark License Agreement,"each party hereby irrevocably and unconditionally waives to the fullest extent permitted by applicable law, any right such party may have to a trial by jury in respect to any action relating to or arising out of this agreement.",before
ScansourceInc_20190509_10-Q_EX-10.2_11661422_EX-10.2_Distributor Agreement,"b. zebra consolidated global limited warranty posted at www.zebra.com/partnerconnect-tc or any equivalent website thereof, will not apply to xplore products which shall carry the warranty posted at: https://support.xploretech.com/us/support/warranty-specifications/. c. certain operational aspects relating to the purchase of xplore products, will be governed by the terms and conditions of exhibit b, attached to this addendum and incorporated therein by this reference.","before,cond_a"
LUCIDINC_04_15_2011-EX-10.9-DISTRIBUTOR AGREEMENT,any country or part of the territory that does not meet the sales expectations as forecasted by the distributor will be subject to review by lucid and may subsequently be removed from the territory.,"before,interval,interval"
"CURAEGISTECHNOLOGIES,INC_05_26_2010-EX-1-CORPORATE SPONSORSHIP AGREEMENT","2. termination (a) either party may terminate this agreement immediately if the other party (i) files a petition commencing a voluntary case under the bankruptcy code; (ii) makes a general assignment for the benefit of creditors; (iii) admits in writing its inability to pay its debts as they become due; (iv) seeks, consents to or acquiesces in the appointment of any trustee, receiver or liquidator of it or any part of its property; or (v) has commenced against it an involuntary case under the bankruptcy code or a proceeding under any receivership, composition, readjustment, liquidation, insolvency, dissolution or like law or statute, which case or proceeding is not dismissed or vacated within sixty (60) days.","interval,cond_a"
PfHospitalityGroupInc_20150923_10-12G_EX-10.1_9266710_EX-10.1_Franchise Agreement3,"member acknowledges that any failure to comply with the requirements of this agreement will cause franchisor irreparable injury, and member agrees to pay all court costs and reasonable attorney's fees incurred by franchisor in obtaining specific performance of, or an injunction against violation of, the requirements of this agreement.","before,interval,cond_a"
PfHospitalityGroupInc_20150923_10-12G_EX-10.1_9266710_EX-10.1_Franchise Agreement3,"(c) member covenants and agrees that during the post-term period (defined below), except as otherwise approved in writing by franchisor, member shall not, either directly or indirectly, own, manage, engage in, be employed by, advise, make loans to, consult for, or have any other interest in any competitive business that is, or intends to operate, within a three (3) mile radius of the premises of your franchised business or within a three (3) mile radius of any franchised business then-operating or under construction to operate under the system.","before,interval,interval,unless"
"CANOPETROLEUM,INC_12_13_2007-EX-10.1-Sponsorship Agreement","whereas, the company is the owner of the rights to the television production known as honey hole (hereinafter ""honey hole"" or ""show""); whereas, sponsor desires to acquire the exclusive right to be the lead sponsor of the show at an agreed price and under specified terms and conditions; now, therefore, for and in consideration of the premises and the mutual promises, covenants, and agreements set forth in this agreement, the company and cano agree as follows: 1. required production.","after,interval,cond_a"
FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT,"this agreement may be executed in one or more counterparts, each of which will be deemed to be an original copy of this agreement and all of which, when taken together, will be deemed to constitute one and the same agreement.",cond_t
"SIBANNAC,INC_12_04_2017-EX-2.1-Strategic Alliance Agreement",e. provide bravatek with co-branded marketing material that can be emailed or handed to prospective clients.,
CENTRACKINTERNATIONALINC_10_29_1999-EX-10.3-WEB SITE HOSTING AGREEMENT,"if the problem of which i-on is notified is not a problem that is the responsibility of i-on according to this agreement, the time spent by i-on relating to the incident will count towards the customer's monthly allocation of web administration services, and any additional time 3 exceeding such allocation will be billed to the customer at the rate set forth for such services.","before,interval,cond_a"
JINGWEIINTERNATIONALLTD_10_04_2007-EX-10.7-INTELLECTUAL PROPERTY AGREEMENT,the party affected by force majeure and seeks for the exemption from performing the obligations under this agreement shall inform the other party of such exemption and any action taken by it for performing this agreement.,"before,interval,interval"
EmeraldHealthBioceuticalsInc_20200218_1-A_EX1A-6 MAT CTRCT_11987205_EX1A-6 MAT CTRCT_Development Agreement,"(3) enforceability of clauses: if any provision of this agreement violates any law or is unenforceable for any other reason, it shall be severed from this agreement without affecting the rest of the agreement.","interval,interval,cond_a,unless"
BravatekSolutionsInc_20170418_8-K_EX-10.1_10205739_EX-10.1_Reseller Agreement,"c. this agreement may be terminated by company for cause immediately upon the occurrence of any of the following events: (i) if reseller ceases to do business, or otherwise terminates its business operations; or (ii) if reseller breaches any provision of this agreement and fails to fully cure such breach within fifteen (15) business days of written notice from company describing the breach.","before,after,interval,interval,cond_a,cond_a"
PrudentialBancorpInc_20170606_8-K_EX-10.4_10474434_EX-10.4_Endorsement Agreement,it is hereby provided that the insurer may rely solely upon a statement from the owner as to the amount of proceeds it is entitled to receive under this paragraph.,"before,interval,cond_a,cond_a"
